FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCHLO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,TRAUMA_PED_CTR,TRAUMA_CTR
630012841,"STEWARD HOME HEALTH AGENCY, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,16446 WOODRUFF AVENUE,BELLFLOWER,90706,3903,"KIM, SOON MI",STEWARDHOMEHEALTH@YAHOO.COM,(562) 869-9468,(562) 869-6723,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001708,"STEWARD HOME HEALTH AGENCY, INC.",18-Aug-11,18-Nov-16,17-Nov-17,PROFIT CORP,33.8839,-118.116951,"(33.8839,-118.116951)",406197633,16446,WOODRUFF AVENUE,19,LOS ANGELES,37,,
630011541,"AFFINITY HEALTH CARE PROVIDERS, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,"1551 COLORADO BLVD.,  SUITE 203",LOS ANGELES,90041,,,AFFINITYHEALTH@ATT.NET.COM,(323) 259-9960,(323)259-9821,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001691,"AFFINITY HEALTH CARE PROVIDERS, INC.",31-Aug-11,1-Dec-16,30-Nov-17,PROFIT CORP,34.13983,-118.200011,"(34.13983,-118.200011)",406197634,1551,"COLORADO BLVD.,  SUITE 203",19,LOS ANGELES,37,,
630012248,"SANTA HOME HEALTH CARE, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,8281 MELROSE AVE,LOS ANGELES,90046,6832,"KONOVALOVA, YELENA",SANTAHOME@HOTMAIL.COM,(323) 933-3682,(323) 933-3656,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001690,"SANTA HOME HEALTH CARE, INC.",16-Aug-11,16-Nov-16,15-Nov-17,PROFIT CORP,34.083715,-118.370009,"(34.083715,-118.370009)",406197635,8281,MELROSE AVE,19,LOS ANGELES,37,,
630013041,"EGEIA HOME HEALTH, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,1101 E BROADWAY,GLENDALE,91205,1383,"PLACENCIA, CHERYL G",EGEIAHHA@YAHOO.COM,(818)243-7975,(818) 243-8408,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001731,"EGEIA HOME HEALTH, INC.",19-Aug-11,19-Nov-16,18-Nov-17,PROFIT CORP,34.14644,-118.241461,"(34.14644,-118.241461)",406197636,1101,E BROADWAY,19,LOS ANGELES,37,,
630012714,"PANACEA GROUP, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,3786 LA CRESCENTA AVE,GLENDALE,91208,,"YEGIAZARYAN, EMMA",PANACEAGROUP@AOL.COM,(818)234-0011,(818)243-0010,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001602,"PANACEA GROUP, INC.",6-Jun-11,14-Jun-17,5-Jun-18,PROFIT CORP,34.210949,-118.239964,"(34.210949,-118.239964)",406197637,3786,LA CRESCENTA AVE,19,LOS ANGELES,37,,
630012993,"SOTERIA HOME HEALTH AGENCY, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,959 N LA BREA AVE,INGLEWOOD,90302,2207,"NWOKE, SCHOLAR",LUNNCORP@AOL.COM,(310)677-1199,(310) 672-6200,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001764,"SOTERIA HOME HEALTH AGENCY, INC.",18-Oct-11,18-Nov-16,17-Nov-17,PROFIT CORP,33.976135,-118.357642,"(33.976135,-118.357642)",406197638,959,N LA BREA AVE,19,LOS ANGELES,37,,
630013023,"PRIORITY HEALTH GROUP, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,511 E HARVARD ST,GLENDALE,91205,1184,"SY, ALLAN A",PRIORITYHHA@YAHOO.COM,(818) 500-0068,(818) 500-0042,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001692,"PRIORITY HEALTH GROUP, INC.",26-Aug-11,26-Nov-16,25-Nov-17,PROFIT CORP,34.144505,-118.249561,"(34.144505,-118.249561)",406197639,511,E HARVARD ST,19,LOS ANGELES,37,,
630013154,"LIBERTY HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,"1111 N. BRAND BLVD., SUITE 314",GLENDALE,91202,3071,"BARGHOUTIAN, NUNE",LIBERTYHOSPICE@YAHOO.COM,(818) 242-6040,(818) 242-6000,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001760,"LIBERTY HOSPICE, INC",26-Sep-11,26-Nov-15,25-Nov-17,PROFIT CORP,34.16217,-118.255671,"(34.16217,-118.255671)",406197641,1111,"N. BRAND BLVD., SUITE 314",19,LOS ANGELES,37,,
630013114,"PREMIUM HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,12241 FIRESTONE BLVD,NORWALK,90650,9342,"AGULTO-MAN, MADELENE",PREMIUMHOSPICE@GMAIL.COM,(562) 929-7224,(562) 929-7221,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001761,"PREMIUM HOSPICE, INC.",5-Oct-11,5-Nov-15,4-Nov-17,PROFIT CORP,33.90749,-118.071391,"(33.90749,-118.071391)",406197642,12241,FIRESTONE BLVD,19,LOS ANGELES,37,,
630013250,ROZE ROOM HOSPICE OF SOUTH BAY,HOSPICE,"HOSPICE	",Non-LTC,0,4510 E PACIFIC COAST HWY,LONG BEACH,90804,3279,"BEKER, LENA",LENA@ROZEROOMHOSPICE.ORG,(562) 597-8957,(562) 597-8273,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001766,"VEGA HEALTHCARE, INC.",11-Oct-11,11-Nov-15,10-Nov-17,PROFIT CORP,33.788057,-118.140037,"(33.788057,-118.140037)",406197643,4510,E PACIFIC COAST HWY,62,LONG BEACH,37,,
630013183,HAVEN HEALTH,HOSPICE,"HOSPICE	",Non-LTC,0,2895 TEMPLE AVE,SIGNAL HILL,90755,2212,"BRODNAX, AMY",AMYBRODNAX1@GMAIL.COM,(562)364-8650,(562)424-3950,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001696,"AB SAFE HAVEN PALLIATIVE & HOSPICE CARE, INC.",15-Aug-11,15-Nov-15,14-Nov-17,PROFIT CORP,33.80901,-118.159611,"(33.80901,-118.159611)",406197644,2895,TEMPLE AVE,19,LOS ANGELES,37,,
630013411,24-7 QUALITY HOSPICE CARE INC,HOSPICE,"HOSPICE	",Non-LTC,0,2659 TOWNSGATE RD,WESTLAKE VILLAGE,91361,2710,"SHAFIZADE, TARANA K.",QUALITYHOSPICE@YAHOO.COM,(805) 230-9931,(805) 230-9939,660,VENTURA,5,VENTURA,Y,550001834,24-7 QUALITY HOSPICE CARE INC,10-Feb-12,10-Feb-16,9-Feb-18,PROFIT CORP,34.15646,-118.827241,"(34.15646,-118.827241)",406197649,2659,TOWNSGATE RD,56,VENTURA,111,,
630012631,FOUNTAIN HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,2542 W 3RD ST,LOS ANGELES,90057,1929,"QUEJA, MARIA T",,(213) 382-8923,(213) 382-8761,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001840,"GENESIS HEALTH SERVICES, INC.",30-Dec-11,30-Dec-15,29-Dec-17,PROFIT CORP,34.06526,-118.277861,"(34.06526,-118.277861)",406197650,2542,W 3RD ST,19,LOS ANGELES,37,,
630012306,"TAPO HOSPICE CARE, LLC,",HOSPICE,"HOSPICE	",Non-LTC,0,6740 VESPER AVE,VAN NUYS,91405,4612,"JACUTIN, ANTONIA",,(818) 729-0921,(818) 760-7775,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001433,"TAPO HOSPICE CARE, LLC,",5-Nov-10,1-Mar-16,28-Feb-18,PROFIT CORP,34.19338,-118.450511,"(34.19338,-118.450511)",406197655,6740,VESPER AVE,19,LOS ANGELES,37,,
630013374,OAKHURST HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,910 HAMPSHIRE RD,WESTLAKE VILLAGE,91361,2801,"BLAKE, JUSTIN A",OAKHURSTHOSPICE@LIVE.COM,(805) 497-1556,(805) 497-3118,660,VENTURA,5,VENTURA,Y,550001852,ALEXANDRI HOSPICE LLC,1-Mar-12,1-Mar-16,28-Feb-18,LIMITED LIABILITY COMPANY,34.153696,-118.830885,"(34.153696,-118.830885)",406197656,910,HAMPSHIRE RD,56,VENTURA,111,,
630012830,"HEART TO HEART CARE, INC",HOSPICE,"HOSPICE	",Non-LTC,0,18331 GRIDLEY RD,CERRITOS,90703,5438,"LOPEZ, APOLINARIO M",HEART2HEART@GMAIL.COM,(562) 865-5353,(562) 860-4700,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001689,"HEART TO HEART CARE, INC.",10-Jun-11,10-Jun-17,9-Jun-19,PROFIT CORP,33.86494,-118.092201,"(33.86494,-118.092201)",406197657,18331,GRIDLEY RD,19,LOS ANGELES,37,,
630013001,HIGH QUALITY HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,21707 HAWTHORNE BLVD,TORRANCE,90503,7009,"LAGLEVA, ELIZABETH",HIGHQUALITYHOSPICE@GMAIL.COM,(310) 543-4690,(310) 543-4679,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001759,HIGH QUALITY HOSPICE CARE,4-Oct-11,4-Nov-15,3-Nov-17,PROFIT CORP,33.83061,-118.352891,"(33.83061,-118.352891)",406197658,21707,HAWTHORNE BLVD,19,LOS ANGELES,37,,
630013119,GANDSE HOME HEALTH CARE INC.,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,26302 WESTERN AVE,LOMITA,90717,3530,"BALOGUN, OLUWASEUN",INFO@GANDSEHOMEHEALTH.COM,(310) 602-6271,(310) 344-5924,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001843,GANDSE HOME HEALTH CARE INC.,2-Feb-12,2-Feb-17,1-Feb-18,PROFIT CORP,33.783586,-118.309825,"(33.783586,-118.309825)",406197659,26302,WESTERN AVE,19,LOS ANGELES,37,,
630013113,"SUPERIOR HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1241 S. GLENDALE AVENUE,GLENDALE,91205,3204,"TUBIERA, ANTONIO C",SUPERIORHC21@YAHOO.COM,(818) 334-5041,(818) 405-9470,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001873,"SUPERIOR HOSPICE CARE, INC.",22-Feb-12,17-Feb-16,21-Feb-18,PROFIT CORP,34.13068,-118.252791,"(34.13068,-118.252791)",406197660,1241,S. GLENDALE AVENUE,19,LOS ANGELES,37,,
630013123,TRINITYROSE HOME HEALTH CARE,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,9350 FLAIR DRIVE,EL MONTE,91731,,"MARIANO, VICTORINA",,,(626) 280-0908,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001911,DAMARVEL CORPORATION,30-Mar-12,30-Mar-17,29-Mar-18,PROFIT CORP,34.0713,-118.065071,"(34.0713,-118.065071)",406197678,9350,FLAIR DRIVE,19,LOS ANGELES,37,,
630013108,AAA NURSING SERVICES INC.,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,22148 SHERMAN WAY,CANOGA PARK,91303,3623,"KILANI, MARWA",AAANURSINGSERVICESINC@YAHOO.COM,(818)975-5280,(818)347-7009,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001900,"AAA NURSING SERVICES, INC.",29-Mar-12,29-Mar-17,28-Mar-18,PROFIT CORP,34.20058,-118.609831,"(34.20058,-118.609831)",406197679,22148,SHERMAN WAY,19,LOS ANGELES,37,,
630013143,"GEMS HOMEHEALTHCARE SERVICES, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,535 N BRAND BLVD,GLENDALE,91203,,"POSTRERO, JOHNNY J",GEMSHHCS@GMAIL.COM,(818) 937-9425,(818) 937-9424,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001898,"GEMS HOMEHEALTH CARE SERVICES, INC.",29-Mar-12,21-Jun-17,7-May-18,PROFIT CORP,34.154303,-118.255144,"(34.154303,-118.255144)",406197680,535,N BRAND BLVD,19,LOS ANGELES,37,,
630013283,"PRIMARY HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,7127 LAUREL CANYON BLVD.,NORTH HOLLYWOOD,91605,5741,"UNADIKE, GEORGE F",,(818) 764-1706,(818) 764-1710,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001937,"PRIMARY HOSPICE CARE, INC.",12-Apr-12,12-Apr-16,11-Apr-18,PROFIT CORP,34.200769,-118.396608,"(34.200769,-118.396608)",406197681,7127,LAUREL CANYON BLVD.,19,LOS ANGELES,37,,
630013298,"ALTA HOME HEALTH, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,17620 SHERMAN WAY,VAN NUYS,91406,3527,"KHECHOYAN, SUSANNA",ALTAHH@YAHOO.COM,(818)301-2520,(818) 757-1159,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001936,"ALTA HOME HEALTH, INC.",5-Apr-12,15-Jan-17,14-Jan-18,PROFIT CORP,34.201059,-118.517124,"(34.201059,-118.517124)",406197682,17620,SHERMAN WAY,19,LOS ANGELES,37,,
630013122,"NOBLE HOME HEALTH, INC",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,2609 W. WYOMING AVE.,BURBANK,91505,1950,"SMITH, EVELYN",,(818) 670-7868,(818) 599-0805,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001935,"NOBLE HOME HEALTH, INC",6-Apr-12,6-Apr-16,5-Apr-17,PROFIT CORP,34.17873,-118.340061,"(34.17873,-118.340061)",406197683,2609,W. WYOMING AVE.,19,LOS ANGELES,37,,
630013312,FAITH IN ANGELS HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,120 S VICTORY BLVD,BURBANK,91502,,"VOSKERCHYAN, ARMAN",FIAHOSPICE@GMAIL.COM,(877) 509-0926,(818) 509-0934,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001933,"FAITH IN ANGELS HOSPICE, INC.",11-Apr-12,14-Feb-17,10-Apr-18,PROFIT CORP,34.17326,-118.315421,"(34.17326,-118.315421)",406197684,120,S VICTORY BLVD,19,LOS ANGELES,37,,
630013338,CALIFORNIA HOME HEALTH,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,217 W ALAMEDA AVE,BURBANK,91502,,"SEROPIAN, LILIA",CALIHOSPICE@GMAIL.COM,(818) 238-9996,(818) 238-9995,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001931,CALIFORNIA HOSPICE CORP.,24-Apr-12,24-Apr-17,23-Apr-18,PROFIT CORP,34.168418,-118.306263,"(34.168418,-118.306263)",406197685,217,W ALAMEDA AVE,19,LOS ANGELES,37,,
630013287,"PROMED CARE HOME HEALTH, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,6260 LAUREL CANYON BOULEVARD,NORTH HOLLYWOOD,91606,,"CHERNYAK, KATIE",PROMEDCAREHOME@YAHOO.COM,(818)508-8097,(818)508-8112,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001945,"PROMED CARE HOME HEALTH, INC.",23-May-12,23-May-17,22-May-18,PROFIT CORP,34.18464,-118.396161,"(34.18464,-118.396161)",406197687,6260,LAUREL CANYON BOULEVARD,19,LOS ANGELES,37,,
630013277,"ANGEL'S SMILE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1241 S GLENDALE AVE,GLENDALE,91205,3204,"CRISOSTOMO, JOSEPHINE",ANGELSSMILEH@GMAIL.COM,(818) 505-9038,(818) 405-9476,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001947,"ANGEL'S SMILE HOSPICE, INC.",13-Apr-12,14-Feb-17,12-Apr-18,PROFIT CORP,34.13068,-118.252791,"(34.13068,-118.252791)",406197688,1241,S GLENDALE AVE,19,LOS ANGELES,37,,
630013125,"DOCTOR'S PALLIATIVE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,847 N HOLLYWOOD WAY,BURBANK,91505,1500,"MOHAMMED, BIBI",DOCTORSPALLIATIVECARE@GMAIL.COM,(818) 701-7853,(818) 701-7835,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001938,"DOCTORS PALLIATIVE CARE, INC.",3-Apr-12,4-Mar-17,2-Apr-18,PROFIT CORP,34.16574,-118.346321,"(34.16574,-118.346321)",406197689,847,N HOLLYWOOD WAY,19,LOS ANGELES,37,,
630013120,"WESTERN CARE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,"14545 VICTORY BLVD., STE. 505",VAN NUYS,91411,,"SUATENGCO, ANA",,,(818) 983-2412,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001939,"WESTERN CARE HOSPICE, INC.",2-Apr-12,2-Apr-16,1-Apr-18,PROFIT CORP,34.186688,-118.450003,"(34.186688,-118.450003)",406197690,14545,"VICTORY BLVD., STE. 505",19,LOS ANGELES,37,,
630013316,USM HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,7040 HAYVENHURST ST.,VAN NUYS,91406,2219,"STEPANSKY, ANDEW",,(888)677-8684,(818)989-9030,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001897,"US MEDTRADE HOSPICE, INC.",3-Apr-12,3-Apr-16,2-Apr-18,PROFIT CORP,34.198567,-118.492362,"(34.198567,-118.492362)",406197691,7040,HAYVENHURST ST.,19,LOS ANGELES,37,,
630013241,"MEDPRO HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,11755 VICTORY BOULEVARD,NORTH HOLLYWOOD,91606,3456,"DELMUNDO, ERLINDA",MEDPROH@YAHOO.COM,(818) 761-6656,(818) 761-6699,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001916,"MEDPRO HOSPICE, INC.",2-Apr-12,2-Apr-16,1-Apr-18,PROFIT CORP,34.18696,-118.389661,"(34.18696,-118.389661)",406197692,11755,VICTORY BOULEVARD,19,LOS ANGELES,37,,
630013227,"KMD HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,11631 VICTORY BLVD,NORTH HOLLYWOOD,91606,3572,"PADILLA, MARY JAYNE B",,(818) 504-9306,(818) 504-2419,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001909,"KMD HOSPICE, INC.",30-Mar-12,30-Mar-16,29-Mar-18,PROFIT CORP,34.18733,-118.385791,"(34.18733,-118.385791)",406197693,11631,VICTORY BLVD,19,LOS ANGELES,37,,
630013192,HOLLYWOOD HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,4640 LANKERSHIM BLVD.,NORTH HOLLYWOOD,91602,,"GERONIMO, MICHELLE",,(818)763-2722,(818)763-2728,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001914,"EMMANUEL HOSPICE, INC.",28-Mar-12,12-Apr-17,11-Apr-19,PROFIT CORP,34.15502,-118.368051,"(34.15502,-118.368051)",406197694,4640,LANKERSHIM BLVD.,19,LOS ANGELES,37,,
630013196,"626 HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1409 FOOTHILL BLVD,LA CANADA,91011,4300,"ARUTYUNYAN, ANNA A",626HOSPICE@GMAIL.COM,(818) 790-5555,(818) 790-8888,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001910,"626 HOSPICE, INC.",21-Mar-12,21-Mar-16,20-Mar-18,PROFIT CORP,34.20863,-118.208601,"(34.20863,-118.208601)",406197695,1409,FOOTHILL BLVD,19,LOS ANGELES,37,,
630013317,NARSIR HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,3808 W. RIVERSIDE DRIVE,BURBANK,91505,,"DE LARA GUIA, BERNADETTE",NARSIRHOSPICE@YAHOO.COM,(818) 781-4351,(818) 781-4353,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001915,"NARSIR HOSPICE, INC.",6-Apr-12,21-Nov-16,5-Apr-18,PROFIT CORP,34.15226,-118.341081,"(34.15226,-118.341081)",406197696,3808,W. RIVERSIDE DRIVE,19,LOS ANGELES,37,,
630013102,"HOSPICE OF ST. JOHN, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,530 S GLENOAKS BLVD,BURBANK,91502,2753,"GROSPE, ARTHUR",INFO@ALLSEASONSHOSPICE.ORG,(818) 843-9991,(818) 843-9990,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001906,"HOSPICE OF ST. JOHN, INC.",30-Mar-12,30-Mar-16,29-Mar-18,PROFIT CORP,34.1801,-118.301541,"(34.1801,-118.301541)",406197697,530,S GLENOAKS BLVD,19,LOS ANGELES,37,,
630013276,RELIANCE HOSPICE AND PALLIATIVE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,19750 S VERMONT AVE,TORRANCE,90502,,"FERRER, OMEGA",LPHAN@RHOSPICE.COM,(323)544-4987,(323)446-4493,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001912,BURNET HOSPICE CARE INCORPORATION,29-Mar-12,1-May-17,28-Mar-18,PROFIT CORP,33.851428,-118.290493,"(33.851428,-118.290493)",406197698,19750,S VERMONT AVE,19,LOS ANGELES,37,,
630013263,"PRIORITY HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1285 E ROUTE 66,GLENDORA,91740,3780,"GARCIA, BYRON",,(888) 873-3040,(626) 335-1082,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001907,"PRIORITY HOSPICE CARE, INC.",3-Apr-12,3-Apr-16,2-Apr-18,PROFIT CORP,34.128907,-117.84218,"(34.128907,-117.84218)",406197699,1285,E ROUTE 66,19,LOS ANGELES,37,,
630013136,"ADVANCED HEALTH CARE PROVIDERS, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,17620 SHERMAN WAY,VAN NUYS,91406,3527,"GAMBARINI, MARINA L",,(818) 892-0500,(818) 745-9927,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001944,"ADVANCED HEALTH CARE PROVIDERS, INC.",20-Apr-12,19-Feb-17,18-Feb-18,PROFIT CORP,34.201059,-118.517124,"(34.201059,-118.517124)",406197703,17620,SHERMAN WAY,19,LOS ANGELES,37,,
630013168,"IN THE ARMS OF GRACE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,3111 LOS FELIZ BLVD,LOS ANGELES,90039,,"PEREZ, ANN M",GRACEHOSPICEINC@YAHOO.COM,(323) 741-8331,(323) 928-2992,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001986,"IN THE ARMS OF GRACE HOSPICE, INC.",11-Apr-12,20-Apr-17,10-Apr-18,PROFIT CORP,34.124321,-118.266991,"(34.124321,-118.266991)",406197704,3111,LOS FELIZ BLVD,19,LOS ANGELES,37,,
630013348,"EVE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,16921 PARTHENIA ST.,NORTHRIDGE,91343,,"TAN, THIAN",EVAA000@GMAIL.COM,(818)893-9889,(818)893-8883,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001998,"EVE HOSPICE, INC.",19-Jun-12,19-Jun-16,18-Jun-18,PROFIT CORP,34.22852,-118.501023,"(34.22852,-118.501023)",406197705,16921,PARTHENIA ST.,19,LOS ANGELES,37,,
630013272,"VICTORIA ONE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,510 E. FOOTHILL BOULEVARD,SAN DIMAS,91773,1254,"JAOJOCO, NANCY",VICTORIA1HOSPICE@AOL.COM,(909) 599-0051,(909) 599-0055,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001995,"VICTORIA ONE HOSPICE, INC.",18-Jun-12,18-Jun-16,17-Jun-18,PROFIT CORP,34.12275,-117.798051,"(34.12275,-117.798051)",406197706,510,E. FOOTHILL BOULEVARD,19,LOS ANGELES,37,,
630013358,"PASADENA HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,3829 E SIERRA MADRE BLVD,PASADENA,91107,1948,"AVANESIAN, ARTEMIS",PASADENAHHC@EARTHLINK.NET,(626) 351-9200,(626) 351-8200,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001994,"PASADENA HOSPICE CARE, INC.",29-Jun-12,13-Nov-16,12-Nov-18,PROFIT CORP,34.161952,-118.069418,"(34.161952,-118.069418)",406197707,3829,E SIERRA MADRE BLVD,63,PASADENA,37,,
630013386,HOLY FAMILY HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,7250 BEVERLY BLVD,LOS ANGELES,90036,2560,"TRETIAK, LYUDMILA",,,(323) 934-0600,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001992,HOLY FAMILY HOSPICE,3-Jul-12,13-May-17,12-May-19,PROFIT CORP,34.07586,-118.347651,"(34.07586,-118.347651)",406197708,7250,BEVERLY BLVD,19,LOS ANGELES,37,,
630013040,"ACE HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,4515 EAGLE ROCK BLVD. SUITE 151,LOS ANGELES,90041,,"BALBUENA, ANGELITA",ACEHCI@GMAIL.COM,(323)349-0685,(323)349-0597,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001996,"ACE HOSPICE CARE, INC.",29-Jun-12,29-Jun-16,28-Jun-18,PROFIT CORP,34.12694,-118.219081,"(34.12694,-118.219081)",406197709,4515,EAGLE ROCK BLVD. SUITE 151,19,LOS ANGELES,37,,
630013297,CAREMAX HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,1100 E. BROADWAY,GLENDALE,91205,5891,"MERCY, LUNA",CAREMAXHOSPICE@YAHOO.COM,(818) 242-7608,(818) 242-7606,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001991,"HIDDEN HILLS HOSPICE & PALLIATIVE CARE, LLC",26-Jun-12,29-Dec-16,28-Dec-18,PROFIT CORP,34.146218,-118.241706,"(34.146218,-118.241706)",406197710,1100,E. BROADWAY,19,LOS ANGELES,37,,
630013118,"YOUR CHOICE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,11436 VANOWEN ST,NORTH HOLLYWOOD,91605,2650,"NAOUMOVITCH-GLASS, SUZANNE",AGAZARYD@YAHOO.COM,(818)252-5603,(818)252-5600,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550001997,"YOUR CHOICE HOSPICE, INC.",18-Jun-12,18-Jun-16,17-Jun-18,PROFIT CORP,34.193914,-118.380368,"(34.193914,-118.380368)",406197711,11436,VANOWEN ST,19,LOS ANGELES,37,,
630013376,"MED STAR HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1801 S MYRTLE AVE,MONROVIA,91016,4832,"KERSHNOVSKA, VIKTORIYA",,,(626) 359-3415,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002004,"MED STAR HOSPICE CARE, INC.",29-Jun-12,29-Jun-16,28-Jun-18,PROFIT CORP,34.131354,-118.000939,"(34.131354,-118.000939)",406197712,1801,S MYRTLE AVE,19,LOS ANGELES,37,,
